Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
VADRES010DEL02,32,4.2,22.310329,73.169083,22.360329,73.219083,Meal ,motorcycle ,34
BANGRES01DEL03,30,4.9,12.933284,77.615428,13.023284,77.705428,Drinks ,motorcycle ,40
ALHRES03DEL02,31,4.4,25.451517,81.832616,25.501517,81.882616,Drinks ,motorcycle ,34
CHENRES18DEL01,24,4.9,12.981615,80.231598,13.051615,80.301598,Drinks ,scooter ,24
JAPRES02DEL02,35,4.7,26.914142,75.805704,26.934142,75.825704,Buffet ,scooter ,18
CHENRES09DEL03,28,4.9,13.044694,80.26147,13.134694,80.35147,Buffet ,motorcycle ,20
MUMRES09DEL01,29,4.6,18.994049,72.825203,19.064049,72.895203,Snack ,scooter ,37
BANGRES15DEL01,26,4.9,12.975377,77.696664,13.015377,77.736664,Meal ,scooter ,28
KOLRES14DEL03,30,4.6,22.552996,88.35231,22.642996,88.44231,Snack ,scooter ,26
RANCHIRES11DEL03,35,4.9,23.359194,85.325447,23.419194,85.385447,Drinks ,motorcycle ,31
MUMRES010DEL03,23,4.8,19.003517,72.82765,19.093517,72.91765,Snack ,motorcycle ,18
AURGRES03DEL03,26,4.9,19.874733,75.353942,19.964733,75.443942,Buffet ,scooter ,29
BANGRES12DEL01,50,6.0,-12.939496,77.625999,12.949496,77.635999,Drinks ,electric_scooter ,19
MUMRES13DEL01,31,4.4,19.178321,72.834715,19.188321,72.844715,Buffet ,motorcycle ,24
JAPRES07DEL01,30,4.6,26.766536,75.837333,26.806536,75.877333,Drinks ,electric_scooter ,37
HYDRES17DEL02,29,4.5,17.451976,78.385883,17.471976,78.405883,Buffet ,motorcycle ,17
COIMBRES03DEL03,34,5.0,11.025083,77.015393,11.055083,77.045393,Snack ,electric_scooter ,19
BANGRES09DEL03,34,4.9,12.934179,77.615797,12.964179,77.645797,Meal ,motorcycle ,29
MYSRES16DEL02,34,4.8,12.316967,76.603067,12.336967,76.623067,Buffet ,scooter ,28
SURRES01DEL02,37,4.7,21.186438,72.794115,21.266438,72.874115,Snack ,motorcycle ,26
JAPRES09DEL01,25,4.8,26.911378,75.789034,27.021378,75.899034,Snack ,motorcycle ,45
CHENRES09DEL02,29,4.9,13.044694,80.26147,13.094694,80.31147,Snack ,scooter ,14
MYSRES05DEL03,29,4.6,12.323978,76.627961,12.413978,76.717961,Snack ,motorcycle ,28
INDORES010DEL01,26,4.7,22.75004,75.902847,22.79004,75.942847,Drinks ,motorcycle ,24
MUMRES02DEL03,36,4.7,19.221315,72.862381,19.251315,72.892381,Buffet ,scooter ,16
LUDHRES04DEL02,27,4.7,30.914057,75.83982,30.934057,75.85982,Buffet ,motorcycle ,11
INDORES14DEL02,39,4.1,22.761593,75.886362,22.781593,75.906362,Buffet ,motorcycle ,32
JAPRES11DEL01,31,4.9,26.90294,75.793007,26.97294,75.863007,Snack ,motorcycle ,26
PUNERES09DEL01,28,5.0,18.536562,73.896485,18.546562,73.906485,Buffet ,motorcycle ,17
HYDRES15DEL02,22,4.7,17.45971,78.368855,17.50971,78.418855,Meal ,motorcycle ,25
HYDRES17DEL01,35,4.7,17.451976,78.385883,17.461976,78.395883,Meal ,electric_scooter ,25
BANGRES11DEL03,20,4.5,12.934365,77.616155,12.994365,77.676155,Meal ,motorcycle ,12
INDORES15DEL02,30,5.0,22.760072,75.892574,22.780072,75.912574,Snack ,motorcycle ,21
PUNERES04DEL01,28,4.9,18.51421,73.838429,18.62421,73.948429,Meal ,motorcycle ,31
ALHRES20DEL02,22,5.0,25.454697,81.834492,25.534697,81.914492,Drinks ,motorcycle ,18
INDORES07DEL02,36,4.9,22.722634,75.886959,22.772634,75.936959,Buffet ,motorcycle ,17
KOLRES06DEL01,38,4.6,22.533662,88.366217,22.573662,88.406217,Snack ,motorcycle ,26
INDORES14DEL01,33,4.2,22.761593,75.886362,22.871593,75.996362,Snack ,scooter ,36
VADRES13DEL02,36,5.0,22.310237,73.158921,22.390237,73.238921,Meal ,scooter ,30
VADRES010DEL03,37,4.2,22.310329,73.169083,22.340329,73.199083,Buffet ,scooter ,31
COIMBRES08DEL03,38,4.9,11.001852,76.976268,11.091852,77.066268,Drinks ,scooter ,31
ALHRES20DEL03,28,5.0,25.454697,81.834492,25.594697,81.974492,Buffet ,motorcycle ,17
AGRRES14DEL02,37,3.7,27.16185,78.040165,27.29185,78.170165,Buffet ,scooter ,36
PUNERES010DEL02,29,4.6,18.539299,73.897902,18.589299,73.947902,Snack ,motorcycle ,34
VADRES20DEL02,28,4.5,22.311358,73.164798,22.441358,73.294798,Buffet ,scooter ,25
BANGRES01DEL02,24,4.3,12.933284,77.615428,13.063284,77.745428,Meal ,motorcycle ,39
PUNERES17DEL02,36,4.9,18.530963,73.828972,18.660963,73.958972,Buffet ,motorcycle ,49
AGRRES01DEL01,34,4.7,27.161661,78.011544,27.231661,78.081544,Snack ,scooter ,23
LUDHRES09DEL02,30,4.8,30.885814,75.786976,30.905814,75.806976,Buffet ,scooter ,28
CHENRES010DEL02,34,4.8,13.066762,80.251865,13.116762,80.301865,Drinks ,scooter ,27
VADRES12DEL02,38,4.7,0.0,0.0,0.02,0.02,Snack ,scooter ,16
MUMRES13DEL02,33,4.9,19.178321,72.834715,19.308321,72.964715,Meal ,scooter ,27
SURRES12DEL01,35,4.1,21.183434,72.814492,21.293434,72.924492,Meal ,scooter ,38
PUNERES05DEL01,29,4.8,18.543626,73.905101,18.583626,73.945101,Buffet ,motorcycle ,28
ALHRES02DEL03,35,4.9,25.453436,81.833167,25.543436,81.923167,Drinks ,motorcycle ,29
VADRES09DEL02,21,4.7,0.0,0.0,0.05,0.05,Snack ,scooter ,15
MYSRES18DEL02,20,4.9,12.337928,76.617889,12.467928,76.747889,Snack ,motorcycle ,30
JAPRES19DEL03,20,4.9,26.913726,75.75282,26.973726,75.812821,Drinks ,motorcycle ,16
KOCRES05DEL02,25,4.6,9.970717,76.285447,10.100717,76.415447,Drinks ,motorcycle ,38
SURRES08DEL01,35,4.6,21.173343,72.792731,21.283343,72.902731,Meal ,motorcycle ,50
VADRES09DEL01,35,4.8,0.0,0.0,0.04,0.04,Buffet ,scooter ,16
INDORES03DEL02,39,4.7,22.751857,75.866699,22.771857,75.886699,Drinks ,scooter ,15
CHENRES18DEL03,31,4.9,12.981615,80.231598,13.041615,80.291598,Snack ,motorcycle ,29
SURRES17DEL02,25,4.5,21.149569,72.772697,21.169569,72.792697,Buffet ,motorcycle ,13
VADRES03DEL03,22,4.7,22.32,73.17,22.35,73.2,Buffet ,motorcycle ,27
MYSRES11DEL02,27,4.8,12.323225,76.630028,12.403225,76.710028,Buffet ,motorcycle ,23
PUNERES02DEL01,29,4.6,18.55144,73.804855,18.66144,73.914855,Meal ,motorcycle ,35
MYSRES15DEL02,23,4.7,12.352058,76.60665,12.432058,76.68665,Drinks ,motorcycle ,29
MYSRES06DEL01,27,4.9,12.323994,76.626167,12.333994,76.636167,Buffet ,motorcycle ,13
MUMRES15DEL01,32,4.5,19.176269,72.836721,19.186269,72.846721,Drinks ,motorcycle ,22
MUMRES15DEL01,21,4.5,19.176269,72.836721,19.186269,72.846721,Drinks ,motorcycle ,23
DEHRES06DEL03,26,4.6,30.361281,78.068022,30.391281,78.098022,Meal ,scooter ,13
PUNERES08DEL02,38,4.4,18.53408,73.89852,18.66408,74.02852,Snack ,motorcycle ,43
CHENRES15DEL03,35,5.0,13.026286,80.275235,13.056286,80.305235,Snack ,scooter ,21
JAPRES07DEL01,33,3.8,26.766536,75.837333,26.836536,75.907333,Meal ,motorcycle ,40
KOLRES18DEL02,34,4.3,22.569367,88.433187,22.589367,88.453187,Meal ,motorcycle ,22
PUNERES04DEL01,31,4.7,18.51421,73.838429,18.55421,73.878429,Meal ,scooter ,19
JAPRES01DEL02,35,4.9,26.90519,75.810753,26.95519,75.860753,Buffet ,scooter ,15
HYDRES09DEL03,30,4.8,17.431668,78.408321,17.461668,78.438321,Drinks ,scooter ,25
GOARES07DEL01,29,4.7,15.561295,73.749478,15.671295,73.859478,Snack ,motorcycle ,20
GOARES01DEL01,38,4.8,15.576683,73.75575,15.586683,73.76575,Snack ,electric_scooter ,15
MYSRES11DEL03,20,4.8,12.323225,76.630028,12.383225,76.690028,Snack ,scooter ,16
JAPRES16DEL01,37,4.4,26.849596,75.800512,26.959596,75.910512,Meal ,motorcycle ,33
MYSRES11DEL01,33,4.5,12.323225,76.630028,12.333225,76.640028,Snack ,motorcycle ,19
JAPRES03DEL01,30,4.8,26.913483,75.803139,27.023483,75.913139,Meal ,scooter ,22
GOARES09DEL01,30,4.8,15.303897,73.914336,15.413897,74.024336,Buffet ,scooter ,26
KNPRES15DEL01,37,4.3,26.482419,80.320939,26.592419,80.430939,Drinks ,scooter ,33
KNPRES01DEL01,25,4.8,26.483672,80.320708,26.553672,80.390708,Snack ,motorcycle ,13
INDORES11DEL01,29,4.6,22.751234,75.88949,22.791234,75.92949,Snack ,motorcycle ,29
JAPRES17DEL01,22,4.2,26.892312,75.806896,27.002312,75.916896,Drinks ,electric_scooter ,39
JAPRES05DEL02,33,3.9,26.905287,75.794592,27.035287,75.924592,Meal ,motorcycle ,37
VADRES11DEL02,29,5.0,22.308096,73.167753,22.388096,73.247753,Buffet ,scooter ,41
HYDRES20DEL03,25,4.9,17.483216,78.552111,17.513216,78.582111,Snack ,scooter ,16
BANGRES16DEL02,34,4.1,13.029198,77.570997,13.109198,77.650997,Snack ,motorcycle ,37
SURRES13DEL01,28,4.6,21.170096,72.789122,21.210096,72.829122,Snack ,motorcycle ,27
JAPRES13DEL03,20,5.0,26.846156,75.8023,26.936156,75.8923,Snack ,electric_scooter ,15
BANGRES12DEL03,21,4.7,12.939496,77.625999,12.969496,77.655999,Drinks ,motorcycle ,18
VADRES16DEL01,34,4.6,0.0,0.0,0.11,0.11,Meal ,scooter ,49
MYSRES08DEL03,33,5.0,12.297954,76.665169,12.327954,76.695169,Buffet ,scooter ,25
MYSRES18DEL02,22,4.8,12.337928,76.617889,12.357928,76.637889,Snack ,electric_scooter ,12
VADRES12DEL03,22,4.6,0.0,0.0,0.03,0.03,Meal ,scooter ,15
GOARES14DEL02,25,4.8,15.157944,73.950889,15.237944,74.030889,Drinks ,motorcycle ,22
GOARES19DEL02,35,4.1,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,36
JAPRES11DEL01,35,4.9,26.90294,75.793007,26.97294,75.863007,Snack ,motorcycle ,20
HYDRES05DEL03,34,4.9,17.433809,78.386744,17.463809,78.416744,Meal ,motorcycle ,26
COIMBRES08DEL01,32,4.0,11.001852,76.976268,11.071852,77.046268,Snack ,scooter ,35
GOARES16DEL01,25,4.9,15.498603,73.826911,15.538603,73.866911,Drinks ,scooter ,10
COIMBRES02DEL03,28,4.9,11.022477,76.995667,11.052477,77.025667,Drinks ,scooter ,17
HYDRES06DEL01,25,4.5,17.455894,78.375467,17.495894,78.415467,Meal ,motorcycle ,23
PUNERES09DEL01,30,3.5,18.536562,73.896485,18.646562,74.006485,Meal ,motorcycle ,32
MYSRES05DEL01,21,4.5,12.323978,76.627961,12.433978,76.737961,Snack ,motorcycle ,17
CHENRES11DEL03,32,4.8,13.064181,80.236442,13.094181,80.266442,Drinks ,scooter ,17
PUNERES01DEL01,29,4.9,18.569156,73.774723,18.609156,73.814723,Buffet ,scooter ,23
SURRES04DEL03,38,4.6,21.173493,72.801953,21.203493,72.831953,Meal ,motorcycle ,36
HYDRES06DEL03,32,4.9,17.455894,78.375467,17.515894,78.435467,Snack ,motorcycle ,18
KNPRES05DEL03,34,4.8,26.479108,80.315042,26.539108,80.375042,Drinks ,motorcycle ,29
MUMRES010DEL03,26,4.8,19.003517,72.82765,19.063517,72.88765,Buffet ,electric_scooter ,22
VADRES14DEL01,33,4.2,22.311603,73.165012,22.421603,73.275012,Meal ,motorcycle ,35
MYSRES15DEL03,29,4.6,-12.352058,76.60665,12.382058,76.63665,Snack ,motorcycle ,29
CHENRES17DEL02,21,4.7,13.045479,80.23311,13.065479,80.25311,Snack ,motorcycle ,38
MUMRES02DEL03,24,4.3,19.221315,72.862381,19.311315,72.952381,Snack ,motorcycle ,35
JAPRES17DEL02,39,4.6,26.892312,75.806896,27.022313,75.936896,Drinks ,motorcycle ,24
PUNERES20DEL02,20,4.6,18.592718,73.773572,18.722718,73.903572,Meal ,scooter ,27
MUMRES05DEL03,33,4.6,18.927584,72.832585,19.017584,72.922585,Buffet ,motorcycle ,41
BANGRES07DEL03,23,4.6,12.978453,77.643685,13.068453,77.733685,Buffet ,motorcycle ,32
COIMBRES05DEL02,39,4.1,11.022169,76.999594,11.102169,77.079594,Drinks ,motorcycle ,34
PUNERES05DEL03,26,4.3,18.543626,73.905101,18.633626,73.995101,Meal ,motorcycle ,35
BANGRES010DEL01,27,4.5,12.933298,77.614293,12.973298,77.654293,Buffet ,scooter ,29
MYSRES11DEL03,38,4.0,12.323225,76.630028,12.353225,76.660028,Snack ,scooter ,34
CHENRES06DEL01,20,4.7,13.054347,80.257221,13.064347,80.267221,Snack ,motorcycle ,21
BANGRES20DEL03,35,4.7,12.972161,77.596014,13.002161,77.626014,Meal ,motorcycle ,16
SURRES16DEL02,23,4.6,21.160437,72.774209,21.210437,72.824209,Buffet ,scooter ,22
CHENRES02DEL01,30,4.8,13.086438,80.220672,13.126439,80.260672,Meal ,motorcycle ,27
PUNERES05DEL02,21,4.7,18.543626,73.905101,18.593626,73.955101,Drinks ,motorcycle ,27
MUMRES02DEL02,31,4.9,19.221315,72.862381,19.271315,72.912381,Drinks ,electric_scooter ,34
KOCRES11DEL02,27,4.9,10.006881,76.345397,10.026881,76.365397,Buffet ,motorcycle ,12
BANGRES03DEL02,20,4.8,12.979166,77.640709,13.029166,77.690709,Snack ,motorcycle ,24
CHENRES02DEL01,31,4.7,13.086438,80.220672,13.156439,80.290672,Meal ,electric_scooter ,27
MYSRES15DEL03,36,5.0,12.352058,76.60665,12.412058,76.66665,Drinks ,motorcycle ,21
BANGRES14DEL03,21,4.5,12.949934,77.699386,13.039934,77.789386,Buffet ,scooter ,28
MYSRES14DEL03,24,4.9,0.0,0.0,0.09,0.09,Meal ,motorcycle ,27
INDORES08DEL02,35,5.0,22.725748,75.898497,22.775748,75.948497,Snack ,motorcycle ,38
MUMRES05DEL02,37,4.9,18.927584,72.832585,18.947584,72.852585,Drinks ,motorcycle ,15
MUMRES11DEL01,22,4.9,18.994237,72.825553,19.034237,72.865553,Buffet ,motorcycle ,15
INDORES07DEL01,27,4.6,22.722634,75.886959,22.732634,75.896959,Snack ,motorcycle ,18
BANGRES20DEL01,31,4.8,12.972161,77.596014,13.042161,77.666014,Buffet ,motorcycle ,30
CHENRES14DEL02,29,4.6,13.026279,80.174568,13.106279,80.254568,Drinks ,motorcycle ,28
MYSRES15DEL03,33,5.0,12.352058,76.60665,12.442058,76.69665,Buffet ,motorcycle ,38
VADRES08DEL01,25,4.8,0.0,0.0,0.11,0.11,Meal ,motorcycle ,24
KNPRES03DEL01,35,4.8,26.469003,80.316344,26.509003,80.356344,Snack ,scooter ,17
RANCHIRES17DEL03,21,4.8,23.374878,85.335739,23.434878,85.395739,Snack ,motorcycle ,28
KOCRES06DEL02,26,4.5,9.982834,76.283268,10.062834,76.363268,Meal ,motorcycle ,24
INDORES04DEL03,28,4.9,22.753659,75.903365,22.813659,75.963365,Drinks ,motorcycle ,14
ALHRES16DEL03,21,4.8,25.450377,81.834236,25.540377,81.924236,Buffet ,motorcycle ,14
HYDRES010DEL01,23,4.6,17.428294,78.404423,17.468294,78.444423,Meal ,scooter ,26
VADRES07DEL01,21,4.8,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,33
SURRES05DEL02,28,4.0,21.175104,72.804342,21.225104,72.854342,Meal ,motorcycle ,28
COIMBRES09DEL01,39,5.0,11.008638,76.984311,11.048638,77.024311,Meal ,motorcycle ,32
MUMRES09DEL01,29,4.5,18.994049,72.825203,19.064049,72.895203,Drinks ,motorcycle ,14
MUMRES15DEL03,28,4.8,19.176269,72.836721,19.206269,72.866721,Buffet ,motorcycle ,20
LUDHRES02DEL03,35,5.0,0.0,0.0,0.09,0.09,Snack ,motorcycle ,52
INDORES03DEL01,38,4.5,22.751857,75.866699,22.861857,75.976699,Snack ,scooter ,16
JAPRES04DEL01,37,4.8,26.902328,75.794257,27.012328,75.904257,Snack ,scooter ,25
HYDRES12DEL03,29,4.6,17.429585,78.392621,17.519585,78.482621,Meal ,motorcycle ,38
SURRES06DEL03,29,4.6,21.185047,72.80859,21.215047,72.83859,Meal ,electric_scooter ,21
COIMBRES04DEL01,22,4.9,11.024839,77.007003,11.094839,77.077003,Snack ,scooter ,27
HYDRES09DEL01,20,4.8,17.431668,78.408321,17.541668,78.518321,Drinks ,motorcycle ,11
BHPRES03DEL01,26,4.8,23.214294,77.435361,23.284294,77.505361,Snack ,scooter ,17
LUDHRES06DEL02,32,4.7,30.895204,75.822103,30.975204,75.902103,Meal ,motorcycle ,22
MUMRES18DEL02,27,4.7,19.1093,72.825451,19.2393,72.955451,Meal ,motorcycle ,24
KOLRES02DEL02,37,4.2,22.514585,88.39331,22.644585,88.52331,Snack ,scooter ,34
MYSRES20DEL02,23,4.6,12.337978,76.616792,12.417978,76.696792,Buffet ,scooter ,15
PUNERES14DEL02,38,4.8,18.516216,73.842527,18.536216,73.862527,Meal ,electric_scooter ,28
RANCHIRES19DEL02,21,4.6,23.333017,85.3172,23.463017,85.4472,Drinks ,scooter ,11
INDORES16DEL01,39,4.0,22.744648,75.894377,22.814648,75.964377,Meal ,motorcycle ,35
MUMRES07DEL01,32,4.8,19.091458,72.827808,19.101458,72.837808,Drinks ,motorcycle ,22
MYSRES15DEL01,27,4.6,12.352058,76.60665,12.422058,76.67665,Drinks ,motorcycle ,44
COIMBRES13DEL02,32,4.7,11.003669,76.976494,11.053669,77.026494,Meal ,scooter ,17
CHENRES20DEL01,31,4.7,12.975996,80.221898,13.045996,80.291898,Drinks ,motorcycle ,42
RANCHIRES20DEL02,31,5.0,23.39925,85.390464,23.47925,85.470464,Buffet ,motorcycle ,36
MYSRES02DEL02,28,4.3,12.304569,76.643622,12.354569,76.693622,Buffet ,motorcycle ,31
GOARES04DEL02,36,3.6,15.5696,73.742294,15.6496,73.822294,Meal ,motorcycle ,43
CHENRES09DEL01,32,4.3,13.044694,80.26147,13.154694,80.37147,Buffet ,electric_scooter ,32
INDORES18DEL02,35,4.2,22.753839,75.897429,22.883838,76.027429,Drinks ,scooter ,37
COIMBRES03DEL01,35,4.7,11.025083,77.015393,11.065083,77.055393,Meal ,scooter ,23
MUMRES19DEL01,34,4.7,19.131141,72.813074,19.17114,72.853074,Meal ,motorcycle ,22
GOARES03DEL01,31,4.7,15.574828,73.766883,15.614828,73.806883,Drinks ,motorcycle ,35
MUMRES14DEL01,20,4.8,19.1813,72.836191,19.2913,72.946191,Buffet ,motorcycle ,21
COIMBRES01DEL01,27,4.8,11.016298,76.972076,11.026298,76.982076,Snack ,scooter ,32
AGRRES19DEL01,20,4.6,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,38
VADRES13DEL03,20,4.9,22.310237,73.158921,22.370237,73.218921,Meal ,electric_scooter ,19
SURRES19DEL03,34,4.5,21.149669,72.772629,21.179669,72.802629,Meal ,motorcycle ,17
KOCRES16DEL02,23,4.8,10.003064,76.307589,10.023064,76.327589,Buffet ,motorcycle ,34
MUMRES16DEL02,32,4.9,19.120083,72.907385,19.200083,72.987385,Buffet ,motorcycle ,23
MUMRES19DEL02,34,4.8,19.131141,72.813074,19.151141,72.833074,Drinks ,scooter ,19
RANCHIRES01DEL02,27,4.6,23.416792,85.316842,23.496792,85.396842,Drinks ,motorcycle ,23
VADRES08DEL02,37,3.6,0.0,0.0,0.13,0.13,Drinks ,scooter ,35
PUNERES11DEL03,35,4.5,18.533811,73.899315,18.623811,73.989315,Snack ,motorcycle ,48
CHENRES16DEL02,20,4.9,13.049645,80.242268,13.099645,80.292268,Buffet ,motorcycle ,21
SURRES13DEL03,30,4.9,21.170096,72.789122,21.260096,72.879122,Drinks ,motorcycle ,21
VADRES08DEL03,25,4.7,0.0,0.0,0.09,0.09,Snack ,motorcycle ,21
SURRES16DEL01,35,4.8,21.160437,72.774209,21.170437,72.784209,Buffet ,motorcycle ,11
ALHRES20DEL01,38,4.1,25.454697,81.834492,25.464697,81.844492,Buffet ,motorcycle ,22
KNPRES20DEL02,31,4.5,26.47,80.35,26.49,80.37,Meal ,motorcycle ,19
RANCHIRES03DEL01,33,4.0,0.0,0.0,0.04,0.04,Buffet ,motorcycle ,33
SURRES20DEL02,31,4.8,21.15276,72.778059,21.28276,72.908059,Buffet ,motorcycle ,48
DEHRES19DEL01,30,4.7,30.372202,78.077151,30.382202,78.087151,Meal ,scooter ,31
RANCHIRES15DEL01,29,4.6,23.369746,85.33982,23.439746,85.40982,Buffet ,motorcycle ,17
COIMBRES06DEL03,20,4.9,11.021278,76.995017,11.111278,77.085017,Drinks ,motorcycle ,33
BANGRES07DEL02,26,4.7,12.978453,77.643685,12.998453,77.663685,Drinks ,motorcycle ,17
MUMRES03DEL02,23,4.7,19.22384,72.841347,19.24384,72.861347,Drinks ,motorcycle ,38
BANGRES13DEL03,34,4.1,12.935662,77.61413,13.025662,77.70413,Meal ,motorcycle ,35
DEHRES20DEL01,24,4.9,0.0,0.0,0.04,0.04,Meal ,motorcycle ,24
AURGRES01DEL03,21,5.0,19.876219,75.346017,19.906219,75.376017,Drinks ,motorcycle ,18
JAPRES02DEL01,22,4.6,26.914142,75.805704,26.984142,75.875704,Drinks ,motorcycle ,24
HYDRES16DEL03,25,4.9,17.440827,78.393391,17.500827,78.453391,Meal ,motorcycle ,13
COIMBRES06DEL02,36,4.8,11.021278,76.995017,11.101278,77.075017,Meal ,scooter ,25
CHENRES11DEL02,26,4.6,13.064181,80.236442,13.144181,80.316442,Meal ,motorcycle ,37
CHENRES03DEL01,27,4.2,13.091809,80.219104,13.101809,80.229104,Snack ,motorcycle ,29
SURRES08DEL02,22,4.9,21.173343,72.792731,21.193343,72.812731,Meal ,motorcycle ,17
VADRES20DEL03,29,4.7,22.311358,73.164798,22.341358,73.194798,Meal ,motorcycle ,14
KNPRES20DEL01,36,4.0,26.47,80.35,26.51,80.39,Snack ,motorcycle ,33
AGRRES08DEL02,38,4.8,27.160934,78.044095,27.210934,78.094095,Snack ,motorcycle ,39
HYDRES02DEL02,36,4.5,17.41233,78.449654,17.54233,78.579654,Drinks ,electric_scooter ,21
PUNERES18DEL01,22,4.5,18.593481,73.785901,18.703481,73.895901,Drinks ,motorcycle ,23
PUNERES08DEL02,22,4.7,18.53408,73.89852,18.58408,73.94852,Drinks ,motorcycle ,26
SURRES14DEL01,22,4.6,21.157729,72.768726,21.227729,72.838726,Buffet ,scooter ,22
VADRES08DEL03,31,4.6,0.0,0.0,0.06,0.06,Buffet ,electric_scooter ,17
MUMRES06DEL02,21,4.7,19.055831,72.833984,19.075831,72.853984,Drinks ,motorcycle ,14
COIMBRES03DEL03,33,4.8,11.025083,77.015393,11.115083,77.105393,Drinks ,scooter ,27
MYSRES04DEL03,28,4.6,12.3085,76.665808,12.3385,76.695808,Drinks ,motorcycle ,22
CHENRES13DEL01,24,4.5,13.027018,80.254791,13.067018,80.294791,Buffet ,scooter ,23
VADRES20DEL03,39,4.6,22.311358,73.164798,22.341358,73.194798,Snack ,scooter ,25
CHENRES010DEL02,26,4.8,13.066762,80.251865,13.146762,80.331865,Drinks ,motorcycle ,37
RANCHIRES20DEL02,30,4.8,23.39925,85.390464,23.47925,85.470464,Drinks ,motorcycle ,35
MYSRES15DEL01,30,5.0,12.352058,76.60665,12.362058,76.61665,Snack ,electric_scooter ,30
MYSRES03DEL01,23,4.7,12.299524,76.64262,12.309524,76.65262,Snack ,electric_scooter ,11
RANCHIRES15DEL02,23,4.0,23.369746,85.33982,23.389746,85.35982,Drinks ,motorcycle ,17
GOARES17DEL03,38,4.7,15.496162,73.825364,15.526162,73.855364,Drinks ,motorcycle ,29
VADRES11DEL03,26,4.6,22.308096,73.167753,22.368096,73.227753,Buffet ,scooter ,29
HYDRES15DEL01,30,4.4,17.45971,78.368855,17.46971,78.378855,Buffet ,motorcycle ,24
MUMRES09DEL03,32,4.8,18.994049,72.825203,19.024049,72.855203,Buffet ,motorcycle ,26
AGRRES01DEL01,37,3.9,27.161661,78.011544,27.231661,78.081544,Snack ,scooter ,38
CHENRES19DEL01,38,4.6,12.986047,80.218114,13.026047,80.258114,Meal ,motorcycle ,25
SURRES20DEL03,37,4.9,21.15276,72.778059,21.24276,72.868059,Snack ,electric_scooter ,27
CHENRES17DEL03,21,4.9,13.045479,80.23311,13.135479,80.32311,Buffet ,motorcycle ,22
MYSRES16DEL02,28,4.9,12.316967,76.603067,12.396967,76.683067,Snack ,motorcycle ,21
INDORES01DEL02,38,4.8,22.695207,75.866059,22.775207,75.946059,Snack ,motorcycle ,17
SURRES19DEL02,24,4.9,21.149669,72.772629,21.279669,72.902629,Drinks ,motorcycle ,21
MUMRES17DEL01,37,4.6,19.121999,72.908493,19.231999,73.018493,Drinks ,motorcycle ,37
JAPRES14DEL02,24,4.6,26.88842,75.800689,26.93842,75.850689,Snack ,motorcycle ,10
BANGRES19DEL02,33,4.2,12.914264,77.6784,12.964264,77.7284,Snack ,motorcycle ,31
GOARES07DEL01,38,4.9,15.561295,73.749478,15.601295,73.789478,Drinks ,scooter ,25
RANCHIRES03DEL02,21,4.6,0.0,0.0,0.02,0.02,Buffet ,motorcycle ,11
MUMRES09DEL02,34,4.0,18.994049,72.825203,19.044049,72.875203,Meal ,motorcycle ,34
SURRES09DEL03,32,4.6,21.175975,72.795503,21.265975,72.885503,Snack ,motorcycle ,27
MUMRES09DEL01,23,4.9,18.994049,72.825203,19.004049,72.835203,Snack ,scooter ,17
JAPRES010DEL01,28,4.9,26.921411,75.793604,27.031411,75.903604,Drinks ,scooter ,25
PUNERES20DEL01,29,4.6,18.592718,73.773572,18.662718,73.843572,Meal ,motorcycle ,54
COIMBRES03DEL01,27,4.5,11.025083,77.015393,11.035083,77.025393,Snack ,electric_scooter ,17
ALHRES03DEL02,34,4.8,25.451517,81.832616,25.531517,81.912616,Buffet ,motorcycle ,53
COIMBRES14DEL01,35,4.6,11.003681,76.975525,11.073681,77.045525,Snack ,scooter ,18
INDORES05DEL03,32,4.3,22.727021,75.884167,22.817021,75.974167,Buffet ,motorcycle ,40
PUNERES05DEL02,25,4.9,18.543626,73.905101,18.673626,74.035101,Buffet ,motorcycle ,26
HYDRES16DEL02,36,4.3,17.440827,78.393391,17.570827,78.523391,Buffet ,scooter ,35
BANGRES15DEL02,39,4.1,12.975377,77.696664,13.105377,77.826664,Meal ,motorcycle ,45
VADRES15DEL02,24,4.8,0.0,0.0,0.08,0.08,Buffet ,motorcycle ,15
MUMRES13DEL01,23,4.7,19.178321,72.834715,19.188321,72.844715,Drinks ,scooter ,19
INDORES17DEL02,27,4.9,22.761226,75.887522,22.891226,76.017522,Buffet ,motorcycle ,18
HYDRES01DEL01,29,4.5,17.410371,78.437225,17.480371,78.507225,Snack ,scooter ,26
BHPRES18DEL02,34,4.2,23.234631,77.401663,23.364631,77.531663,Buffet ,motorcycle ,41
RANCHIRES14DEL03,32,4.2,0.0,0.0,0.09,0.09,Snack ,motorcycle ,36
PUNERES20DEL02,21,4.8,18.592718,73.773572,18.722718,73.903572,Snack ,scooter ,14
CHENRES12DEL03,39,4.6,12.972793,80.249982,13.062793,80.339982,Drinks ,motorcycle ,48
